4100, 0.00232, 0.005
4150, 0.00247, 0.005
4200, 0.00228, 0.005
4250, 0.00250, 0.005
4300, 0.00286, 0.005
4350, 0.00211, 0.005
4400, 0.00207, 0.005
4450, 0.00229, 0.005
4500, 0.00224, 0.005
4550, 0.00188, 0.005
4600, 0.00198, 0.005
4650, 0.00217, 0.005
4700, 0.00271, 0.005
4750, 0.00256, 0.005
4800, 0.00188, 0.005
4850, 0.00237, 0.005
4900, 0.00225, 0.005
4950, 0.00196, 0.005
5000, 0.00204, 0.005
5050, 0.00205, 0.005
5100, 0.00247, 0.005
5150, 0.00176, 0.005
5200, 0.00196, 0.005
5250, 0.00215, 0.005
5300, 0.00196, 0.005
5350, 0.00198, 0.005
5400, 0.00211, 0.005
5450, 0.00213, 0.005
5500, 0.00186, 0.005
5550, 0.00226, 0.005
5600, 0.00186, 0.005
5650, 0.00194, 0.005
5700, 0.00181, 0.005
5750, 0.00220, 0.005
5800, 0.00193, 0.005
5850, 0.00210, 0.005
5900, 0.00169, 0.005
5950, 0.00189, 0.005
6000, 0.00213, 0.005
6050, 0.00175, 0.005
6100, 0.00179, 0.005
6150, 0.00171, 0.005
6200, 0.00216, 0.005
6250, 0.00215, 0.005
6300, 0.00193, 0.005
6350, 0.00229, 0.005
6400, 0.00206, 0.005
6450, 0.00213, 0.005
6500, 0.00198, 0.005
6550, 0.00172, 0.005
6600, 0.00180, 0.005
6650, 0.00160, 0.005
6700, 0.00231, 0.005
6750, 0.00184, 0.005
6800, 0.00187, 0.005
6850, 0.00182, 0.005
6900, 0.00191, 0.005
6950, 0.00188, 0.005
7000, 0.00181, 0.005
7050, 0.00192, 0.005
7100, 0.00188, 0.005
7150, 0.00147, 0.005
7200, 0.00171, 0.005
7250, 0.00211, 0.005
7300, 0.00168, 0.005
7350, 0.00184, 0.005
7400, 0.00216, 0.005
7450, 0.00199, 0.005
7500, 0.00183, 0.005
7550, 0.00196, 0.005
7600, 0.00177, 0.005
7650, 0.00172, 0.005
7700, 0.00205, 0.005
7750, 0.00190, 0.005
7800, 0.00217, 0.005
7850, 0.00206, 0.005
7900, 0.00180, 0.005
7950, 0.00203, 0.005
8000, 0.00173, 0.005
8050, 0.00173, 0.005
8100, 0.00160, 0.005
8150, 0.00202, 0.005
8200, 0.00189, 0.005
8250, 0.00187, 0.005
8300, 0.00176, 0.005
8350, 0.00167, 0.005
8400, 0.00147, 0.005
8450, 0.00187, 0.005
8500, 0.00166, 0.005
8550, 0.00155, 0.005
8600, 0.00187, 0.005
8650, 0.00175, 0.005
8700, 0.00188, 0.005
8750, 0.00172, 0.005
8800, 0.00172, 0.005
8850, 0.00169, 0.005
8900, 0.00163, 0.005
8950, 0.00174, 0.005
9000, 0.00160, 0.005
9050, 0.00186, 0.005
9100, 0.00187, 0.005
9150, 0.00176, 0.005
9200, 0.00182, 0.005
9250, 0.00176, 0.005
9300, 0.00203, 0.005
9350, 0.00166, 0.005
9400, 0.00183, 0.005
9450, 0.00164, 0.005
9500, 0.00186, 0.005
9550, 0.00156, 0.005
9600, 0.00164, 0.005
9650, 0.00187, 0.005
9700, 0.00181, 0.005
9750, 0.00172, 0.005
9800, 0.00189, 0.005
9850, 0.00172, 0.005
9900, 0.00159, 0.005
9950, 0.00163, 0.005
10000, 0.00173, 0.005
10050, 0.00406, 0.02
10100, 0.00613, 0.02
10150, 0.00409, 0.02
10200, 0.00362, 0.02
10250, 0.00371, 0.02
10300, 0.00400, 0.02
10350, 0.00348, 0.02
10400, 0.00405, 0.02
10450, 0.00425, 0.02
10500, 0.00338, 0.02
10550, 0.00328, 0.02
10600, 0.00351, 0.02
10650, 0.00382, 0.02
10700, 0.00316, 0.02
10750, 0.00359, 0.02
10800, 0.00324, 0.02
10850, 0.00299, 0.02
10900, 0.00301, 0.02
10950, 0.00311, 0.02
11000, 0.00323, 0.02
11050, 0.00287, 0.02
11100, 0.00269, 0.02
11150, 0.00269, 0.02
11200, 0.00269, 0.02
11250, 0.00250, 0.02
11300, 0.00293, 0.02
11350, 0.00248, 0.02
11400, 0.00333, 0.02
11450, 0.00279, 0.02
11500, 0.00226, 0.02
11550, 0.00304, 0.02
11600, 0.00222, 0.02
11650, 0.00288, 0.02
11700, 0.00253, 0.02
11750, 0.00216, 0.02
11800, 0.00242, 0.02
11850, 0.00320, 0.02
11900, 0.00243, 0.02
11950, 0.00259, 0.02
12000, 0.00230, 0.02
12050, 0.00317, 0.02
12100, 0.00252, 0.02
12150, 0.00257, 0.02
12200, 0.00228, 0.02
12250, 0.00287, 0.02
12300, 0.00237, 0.02
12350, 0.00193, 0.02
12400, 0.00221, 0.02
12450, 0.00261, 0.02
12500, 0.00190, 0.02
12550, 0.00201, 0.02
12600, 0.00215, 0.02
12650, 0.00208, 0.02
12700, 0.00220, 0.02
12750, 0.00223, 0.02
12800, 0.00247, 0.02
12850, 0.00235, 0.02
12900, 0.00241, 0.02
12950, 0.00200, 0.02
13000, 0.00188, 0.02
13050, 0.00213, 0.02
13100, 0.00207, 0.02
13150, 0.00264, 0.02
13200, 0.00211, 0.02
13250, 0.00188, 0.02
13300, 0.00235, 0.02
13350, 0.00201, 0.02
13400, 0.00221, 0.02
13450, 0.00204, 0.02
13500, 0.00189, 0.02
13550, 0.00198, 0.02
13600, 0.00201, 0.02
13650, 0.00185, 0.02
13700, 0.00190, 0.02
13750, 0.00239, 0.02
13800, 0.00196, 0.02
13850, 0.00201, 0.02
13900, 0.00207, 0.02
13950, 0.00244, 0.02
14000, 0.00187, 0.02
14050, 0.00175, 0.02
14100, 0.00214, 0.02
14150, 0.00184, 0.02
14200, 0.00213, 0.02
14250, 0.00181, 0.02
14300, 0.00178, 0.02
14350, 0.00170, 0.02
14400, 0.00213, 0.02
14450, 0.00192, 0.02
14500, 0.00172, 0.02
14550, 0.00189, 0.02
14600, 0.00181, 0.02
14650, 0.00214, 0.02
14700, 0.00189, 0.02
14750, 0.00175, 0.02
14800, 0.00177, 0.02
14850, 0.00224, 0.02
14900, 0.00215, 0.02
14950, 0.00176, 0.02
15000, 0.00182, 0.02
15050, 0.00185, 0.02
15100, 0.00185, 0.02
15150, 0.00161, 0.02
15200, 0.00172, 0.02
15250, 0.00203, 0.02
15300, 0.00164, 0.02
15350, 0.00153, 0.02
15400, 0.00186, 0.02
15450, 0.00161, 0.02
15500, 0.00167, 0.02
15550, 0.00168, 0.02
15600, 0.00153, 0.02
15650, 0.00165, 0.02
15700, 0.00184, 0.02
15750, 0.00198, 0.02
15800, 0.00160, 0.02
15850, 0.00194, 0.02
15900, 0.00187, 0.02
15950, 0.00195, 0.02
16000, 0.00178, 0.02
16050, 0.00178, 0.02
16100, 0.00174, 0.02
16150, 0.00162, 0.02
16200, 0.00150, 0.02
16250, 0.00161, 0.02
16300, 0.00196, 0.02
16350, 0.00176, 0.02
16400, 0.00160, 0.02
16450, 0.00201, 0.02
16500, 0.00193, 0.02
16550, 0.00155, 0.02
16600, 0.00187, 0.02
16650, 0.00156, 0.02
16700, 0.00193, 0.02
16750, 0.00172, 0.02
16800, 0.00157, 0.02
16850, 0.00166, 0.02
16900, 0.00151, 0.02
16950, 0.00170, 0.02
17000, 0.00171, 0.02
17050, 0.00198, 0.02
17100, 0.00176, 0.02
17150, 0.00152, 0.02
17200, 0.00162, 0.02
17250, 0.00172, 0.02
17300, 0.00187, 0.02
17350, 0.00166, 0.02
17400, 0.00150, 0.02
17450, 0.00157, 0.02
17500, 0.00149, 0.02
17550, 0.00137, 0.02
17600, 0.00146, 0.02
17650, 0.00174, 0.02
17700, 0.00196, 0.02
17750, 0.00161, 0.02
17800, 0.00162, 0.02
17850, 0.00142, 0.02
17900, 0.00142, 0.02
17950, 0.00171, 0.02
18000, 0.00177, 0.02
18050, 0.00134, 0.02
18100, 0.00171, 0.02
18150, 0.00138, 0.02
18200, 0.00169, 0.02
18250, 0.00158, 0.02
18300, 0.00165, 0.02
18350, 0.00170, 0.02
18400, 0.00167, 0.02
18450, 0.00166, 0.02
18500, 0.00138, 0.02
18550, 0.00193, 0.02
18600, 0.00168, 0.02
18650, 0.00168, 0.02
18700, 0.00155, 0.02
18750, 0.00192, 0.02
18800, 0.00174, 0.02
18850, 0.00160, 0.02
18900, 0.00126, 0.02
18950, 0.00173, 0.02
19000, 0.00170, 0.02
19050, 0.00171, 0.02
19100, 0.00152, 0.02
19150, 0.00134, 0.02
19200, 0.00131, 0.02
19250, 0.00147, 0.02
19300, 0.00138, 0.02
19350, 0.00137, 0.02
19400, 0.00125, 0.02
19450, 0.00131, 0.02
19500, 0.00143, 0.02
19550, 0.00152, 0.02
19600, 0.00167, 0.02
19650, 0.00157, 0.02
19700, 0.00156, 0.02
19750, 0.00166, 0.02
19800, 0.00139, 0.02
19850, 0.00130, 0.02
19900, 0.00145, 0.02
19950, 0.00119, 0.02
20000, 0.00121, 0.02
20050, 0.00130, 0.02
20100, 0.00135, 0.02
20150, 0.00127, 0.02
20200, 0.00172, 0.02
20250, 0.00156, 0.02
20300, 0.00149, 0.02
20350, 0.00130, 0.02
20400, 0.00128, 0.02
20450, 0.00143, 0.02
20500, 0.00138, 0.02
20550, 0.00137, 0.02
20600, 0.00132, 0.02
20650, 0.00115, 0.02
20700, 0.00104, 0.02
20750, 0.00111, 0.02
20800, 0.00138, 0.02
20850, 0.00133, 0.02
20900, 0.00111, 0.02
20950, 0.00127, 0.02
21000, 0.00120, 0.02
21050, 0.00131, 0.02
21100, 0.00111, 0.02
21150, 0.00105, 0.02
21200, 0.00143, 0.02
21250, 0.00126, 0.02
21300, 0.00138, 0.02
21350, 0.00124, 0.02
21400, 0.00135, 0.02
21450, 0.00142, 0.02
21500, 0.00127, 0.02
21550, 0.00145, 0.02
21600, 0.00117, 0.02
21650, 0.00130, 0.02
21700, 0.00108, 0.02
21750, 0.00140, 0.02
21800, 0.00106, 0.02
21850, 0.00090, 0.02
21900, 0.00108, 0.02
21950, 0.00113, 0.02
22000, 0.00106, 0.02
22050, 0.00103, 0.02
22100, 0.00129, 0.02
22150, 0.00125, 0.02
22200, 0.00127, 0.02
22250, 0.00114, 0.02
22300, 0.00142, 0.02
22350, 0.00096, 0.02
22400, 0.00105, 0.02
22450, 0.00134, 0.02
22500, 0.00109, 0.02
22550, 0.00125, 0.02
22600, 0.00104, 0.02
22650, 0.00112, 0.02
22700, 0.00109, 0.02
22750, 0.00107, 0.02
22800, 0.00135, 0.02
22850, 0.00117, 0.02
22900, 0.00120, 0.02
22950, 0.00122, 0.02
23000, 0.00124, 0.02
23050, 0.00108, 0.02
23100, 0.00127, 0.02
23150, 0.00117, 0.02
23200, 0.00100, 0.02
23250, 0.00118, 0.02
23300, 0.00100, 0.02
23350, 0.00114, 0.02
23400, 0.00104, 0.02
23450, 0.00132, 0.02
23500, 0.00110, 0.02
23550, 0.00111, 0.02
23600, 0.00130, 0.02
23650, 0.00125, 0.02
23700, 0.00104, 0.02
23750, 0.00109, 0.02
23800, 0.00102, 0.02
23850, 0.00121, 0.02
23900, 0.00105, 0.02
23950, 0.00115, 0.02
24000, 0.00122, 0.02
24050, 0.00112, 0.02
24100, 0.00116, 0.02
24150, 0.00101, 0.02
24200, 0.00128, 0.02
24250, 0.00116, 0.02
24300, 0.00096, 0.02
24350, 0.00121, 0.02
24400, 0.00126, 0.02
24450, 0.00116, 0.02
24500, 0.00108, 0.02
24550, 0.00110, 0.02
24600, 0.00125, 0.02
24650, 0.00107, 0.02
24700, 0.00097, 0.02
24750, 0.00097, 0.02
24800, 0.00117, 0.02
24850, 0.00113, 0.02
24900, 0.00130, 0.02
24950, 0.00141, 0.02
25000, 0.00104, 0.02
25050, 0.00118, 0.02
25100, 0.00116, 0.02
25150, 0.00104, 0.02
25200, 0.00112, 0.02
25250, 0.00080, 0.02
25300, 0.00097, 0.02
25350, 0.00113, 0.02
25400, 0.00114, 0.02
25450, 0.00104, 0.02
25500, 0.00124, 0.02
25550, 0.00109, 0.02
25600, 0.00093, 0.02
25650, 0.00096, 0.02
25700, 0.00100, 0.02
25750, 0.00096, 0.02
25800, 0.00080, 0.02
25850, 0.00105, 0.02
25900, 0.00094, 0.02
25950, 0.00088, 0.02
26000, 0.00084, 0.02
26050, 0.00096, 0.02
26100, 0.00094, 0.02
26150, 0.00136, 0.02
26200, 0.00108, 0.02
26250, 0.00090, 0.02
26300, 0.00089, 0.02
26350, 0.00092, 0.02
26400, 0.00088, 0.02
26450, 0.00101, 0.02
26500, 0.00110, 0.02
26550, 0.00101, 0.02
26600, 0.00112, 0.02
26650, 0.00107, 0.02
26700, 0.00087, 0.02
26750, 0.00089, 0.02
26800, 0.00108, 0.02
26850, 0.00085, 0.02
26900, 0.00090, 0.02
26950, 0.00078, 0.02
27000, 0.00092, 0.02
27050, 0.00108, 0.02
27100, 0.00086, 0.02
27150, 0.00101, 0.02
27200, 0.00082, 0.02
27250, 0.00104, 0.02
27300, 0.00101, 0.02
27350, 0.00124, 0.02
27400, 0.00101, 0.02
27450, 0.00108, 0.02
27500, 0.00104, 0.02
27550, 0.00105, 0.02
27600, 0.00094, 0.02
27650, 0.00104, 0.02
27700, 0.00115, 0.02
27750, 0.00101, 0.02
27800, 0.00098, 0.02
27850, 0.00083, 0.02
27900, 0.00083, 0.02
27950, 0.00097, 0.02
28000, 0.00095, 0.02
28050, 0.00078, 0.02
28100, 0.00107, 0.02
28150, 0.00100, 0.02
28200, 0.00101, 0.02
28250, 0.00100, 0.02
28300, 0.00097, 0.02
28350, 0.00087, 0.02
28400, 0.00100, 0.02
28450, 0.00094, 0.02
28500, 0.00083, 0.02
28550, 0.00102, 0.02
28600, 0.00080, 0.02
28650, 0.00114, 0.02
28700, 0.00079, 0.02
28750, 0.00093, 0.02
28800, 0.00095, 0.02
28850, 0.00077, 0.02
28900, 0.00088, 0.02
28950, 0.00083, 0.02
29000, 0.00112, 0.02
29050, 0.00112, 0.02
29100, 0.00122, 0.02
29150, 0.00098, 0.02
29200, 0.00097, 0.02
29250, 0.00088, 0.02
29300, 0.00093, 0.02
29350, 0.00092, 0.02
29400, 0.00090, 0.02
29450, 0.00093, 0.02
29500, 0.00081, 0.02
29550, 0.00105, 0.02
29600, 0.00080, 0.02
29650, 0.00106, 0.02
29700, 0.00111, 0.02
29750, 0.00107, 0.02
29800, 0.00113, 0.02
29850, 0.00091, 0.02
29900, 0.00087, 0.02
29950, 0.00092, 0.02
30000, 0.00087, 0.02
